"WorkerID","TrialName","PlaceNumber","TrialOrder","Object","x","y","Time","SuccessTrial","SuccessPlace","AgeCategory","Hands","ObjDistX","ObjDistY","ObjSwitch"
"OA69","TableCreative",7,14,"obj1",236,245,93.642,"False","False","adult","1h",74.6950787643578,65.1410570619399,"True"
"OA69","TableCreative",8,14,"obj1",311,550,111.068,"False","False","adult","1h",155.148286755585,366.188502901382,"False"
"OA69","TableCreative",9,14,"obj1",206,551,118.533,"False","False","adult","1h",53.818711532138,366.159448102581,"False"
"OA69","Trap",0,9,"obj2",87,322,7.191,"True","True","adult","1h",0,37,"False"
"OA69","Unbox",0,0,"obj1",94,434,10.537,"True","False","adult","1h",19.4927657184065,40.4849749536135,"False"
"OA69","Unbox",1,0,"obj1",505,205,24.774,"True","False","adult","1h",0,70,"True"
"OA69","Unbox",2,0,"obj2",554,179,35.947,"True","False","adult","1h",14,44,"False"
"OA69","Unbox",3,0,"obj3",529,147,46.966,"True","False","adult","1h",0,12,"False"
"OA69","Unbox",4,0,"obj1",279,248,56.136,"True","True","adult","1h",76,113,"False"
"OA7","Balance",0,8,"obj2",263,368,6.087,"False","False","adult","1h",37.3933982822018,37.3933982822018,"False"
"OA7","Balance",1,8,"obj1",245,374,12.657,"False","False","adult","1h",22.7153560323205,40.887640858177,"False"
"OA7","Balance",10,8,"obj1",247,393,74.06,"False","False","adult","1h",25.9778466586023,59.2619626899366,"False"
"OA7","Balance",11,8,"obj3",234,412,80.349,"False","False","adult","1h",15.9661961161496,77.3100022466191,"False"
"OA7","Balance",12,8,"obj2",253,388,87.424,"False","False","adult","1h",30.6826796350259,54.9058477679411,"False"
"OA7","Balance",13,8,"obj3",233,410,91.485,"False","False","adult","1h",15.0582579729272,75.2912898646362,"False"
"OA7","Balance",14,8,"obj3",219,414,96.435,"False","False","adult","1h",3.36227925062781,79.0135623897532,"False"
"OA7","Balance",15,8,"obj3",248,415,102.265,"False","False","adult","1h",28.0779760308852,80.8305370586088,"False"
"OA7","Balance",16,8,"obj3",294,415,106.696,"False","False","adult","1h",69.4091804180164,83.466735945716,"False"
"OA7","Balance",17,8,"obj3",240,361,111.004,"False","False","adult","1h",17.1908886360302,28.1930573630895,"False"
"OA7","Balance",18,8,"obj2",265,382,115.493,"False","False","adult","1h",40.5837132321533,50.3238044078701,"False"
"OA7","Balance",19,8,"obj3",249,392,120.724,"False","False","adult","1h",27.5949054188826,58.4362702988101,"False"
"OA7","Balance",2,8,"obj2",449,388,19.542,"False","False","adult","1h",0,88,"True"
"OA7","Balance",3,8,"obj1",249,383,30.421,"False","False","adult","1h",26.8760109831503,49.799667409955,"True"
"OA7","Balance",4,8,"obj2",263,372,38.667,"False","False","adult","1h",37.825798459004,40.9779483305877,"False"
"OA7","Balance",5,8,"obj3",255,363,43.695,"False","False","adult","1h",29.7834408628407,32.0171989275537,"False"
"OA7","Balance",6,8,"obj2",471,384,52.369,"False","False","adult","1h",0,84,"True"
"OA7","Balance",7,8,"obj2",333,384,56.892,"False","False","adult","1h",0,84,"False"
"OA7","Balance",8,8,"obj2",236,384,61.842,"False","False","adult","1h",16.3234437315403,49.74763803898,"True"
"OA7","Balance",9,8,"obj3",241,370,67.591,"False","False","adult","1h",19.0797089503702,36.6917479814811,"False"
"OA7","BalanceUnder",0,5,"obj3",321,393,9.212,"True","False","adult","1h",0,163,"False"
"OA7","BalanceUnder",1,5,"obj1",291,468,19.665,"True","False","adult","1h",101,203,"True"
"OA7","BalanceUnder",2,5,"obj3",284,394,24.379,"True","False","adult","1h",94,129,"False"
"OA7","BalanceUnder",3,5,"obj3",259,312,31.386,"True","False","adult","1h",0,82,"True"
"OA7","BalanceUnder",4,5,"obj3",274,262,36.549,"True","True","adult","1h",0,32,"False"
"OA7","Basic",0,2,"obj2",338,571,7.948,"True","False","adult","1h",229.663337270321,343.530033900143,"False"
"OA7","Basic",1,2,"obj2",82,291,15.102,"True","True","adult","1h",14.5430042418118,61.4037956876498,"False"
"OA7","Bridge",0,3,"obj3",565,524,5.821,"False","False","adult","1h",12.0200635830712,59.298980343151,"False"
"OA7","Bridge",1,3,"obj3",340,292,13.842,"False","False","adult","1h",0,172,"True"
"OA7","Bridge",10,3,"obj1",323,374,77.349,"False","False","adult","1h",212.776029011999,71.2377894489514,"False"
"OA7","Bridge",11,3,"obj1",367,411,82.074,"False","False","adult","1h",168.329453461692,35.873490082,"False"
"OA7","Bridge",12,3,"obj1",510,322,87.767,"False","False","adult","1h",35.5258751029608,113.682800329475,"False"
"OA7","Bridge",13,3,"obj2",545,389,96.026,"False","False","adult","1h",3.7746014083209,46.0501371815153,"False"
"OA7","Bridge",14,3,"obj1",540,358,103.167,"False","False","adult","1h",8.37911228847372,77.0878330539581,"False"
"OA7","Bridge",15,3,"obj1",561,379,108.916,"False","False","adult","1h",8.70345508236869,56.1768464407434,"False"
"OA7","Bridge",16,3,"obj1",556,359,114.981,"False","False","adult","1h",5.01313179128704,76.0324988345204,"False"
"OA7","Bridge",17,3,"obj1",492,349,118.94,"False","False","adult","1h",50.5301934708128,87.9922334577948,"False"
"OA7","Bridge",2,3,"obj1",425,448,19.75,"False","False","adult","1h",110.001919631439,1.76003071410304,"True"
"OA7","Bridge",3,3,"obj1",386,540,26.307,"False","False","adult","1h",150.849995447606,82.7835340871011,"False"
"OA7","Bridge",4,3,"obj3",306,518,34.711,"False","False","adult","1h",229.55063014257,63.9731264331753,"False"
"OA7","Bridge",5,3,"obj1",382,548,44.184,"False","False","adult","1h",155.043316486524,90.4419346171387,"False"
"OA7","Bridge",6,3,"obj2",309,540,52.33,"False","False","adult","1h",226.947886819734,84.752322878739,"False"
"OA7","Bridge",7,3,"obj1",328,492,58.404,"False","False","adult","1h",207.261446314544,39.2116249784273,"False"
"OA7","Bridge",8,3,"obj1",548,542,64.794,"False","False","adult","1h",1.67399006886171,77.0035431676413,"False"
"OA7","Bridge",9,3,"obj1",564,543,70.711,"False","False","adult","1h",11.7670943320694,78.1671266344608,"False"
"OA7","Catapult",0,9,"obj2",396,480,4.395,"True","True","adult","1h",0,383,"False"
"OA7","FallAlt",0,13,"obj3",350,243,13.492,"True","False","adult","1h",0,57,"False"
"OA7","FallAlt",1,13,"obj1",288,233,20.703,"True","False","adult","1h",0,67,"False"
"OA7","FallAlt",2,13,"obj1",326,233,25.26,"True","False","adult","1h",0,67,"False"
"OA7","FallAlt",3,13,"obj1",305,233,31.638,"True","False","adult","1h",0,67,"False"
"OA7","FallAlt",4,13,"obj3",298,243,41.875,"True","False","adult","1h",0,57,"False"
"OA7","FallAlt",5,13,"obj3",314,242,47.579,"True","False","adult","1h",0,58,"False"
"OA7","FallAlt",6,13,"obj3",301,245,51.471,"True","True","adult","1h",0,55,"False"
"OA7","Falling_A",0,12,"obj2",360,433,5.879,"True","False","adult","1h",0,133,"False"
"OA7","Falling_A",1,12,"obj1",199,447,13.844,"True","False","adult","1h",22,147,"False"
"OA7","Falling_A",2,12,"obj3",204,306,19.986,"True",NA,"adult","1h",17,6,"False"
"OA7","Falling_A",3,12,"obj2",397,337,26.174,"True","False","adult","1h",18,37,"False"
"OA7","Falling_A",4,12,"obj2",381,555,29.842,"True","False","adult","1h",2,255,"False"
"OA7","Falling_A",5,12,"obj1",299,151,36.726,"True","True","adult","1h",0,45,"False"
"OA7","Gap",0,7,"obj2",359,304,6.027,"True","True","adult","1h",0,54,"False"
"OA7","GoalMove",0,6,"obj1",232,138,7.853,"True","False","adult","1h",84,48,"False"
"OA7","GoalMove",1,6,"obj3",260,568,18.102,"True","False","adult","1h",207.293021941371,130.029259217769,"True"
"OA7","GoalMove",2,6,"obj1",438,257,29.87,"True","False","adult","1h",14,167,"False"
"OA7","GoalMove",3,6,"obj1",461,568,36.877,"True","False","adult","1h",406.746228292249,133.327742290571,"False"
"OA7","GoalMove",4,6,"obj1",434,569,42.997,"True","True","adult","1h",379.854482308692,134.00957624596,"False"
"OA7","Remove",0,15,"obj2",332,381,10.003,"True","False","adult","1h",25,45,"False"
"OA7","Remove",1,15,"obj1",352,394,18.867,"True","False","adult","1h",5,58,"False"
"OA7","Remove",2,15,"obj3",334,345,26.494,"True","True","adult","1h",23,9,"False"
"OA7","SeeSaw",0,0,"obj3",321,131,9.007,"False","False","adult","1h",0,21,"False"
"OA7","SeeSaw",1,0,"obj1",256,169,24.768,"False","False","adult","1h",0,59,"False"
"OA7","SeeSaw",10,0,"obj3",331,335,110.178,"False","False","adult","1h",0,225,"True"
"OA7","SeeSaw",11,0,"obj3",298,316,115.038,"False","False","adult","1h",0,206,"False"
"OA7","SeeSaw",2,0,"obj1",332,150,34.387,"False",NA,"adult","1h",0,40,"False"
"OA7","SeeSaw",3,0,"obj2",291,142,43.456,"False","False","adult","1h",0,32,"False"
"OA7","SeeSaw",4,0,"obj3",378,130,51.645,"False",NA,"adult","1h",0,20,"False"
"OA7","SeeSaw",5,0,"obj1",289,150,65.212,"False",NA,"adult","1h",0,40,"False"
"OA7","SeeSaw",6,0,"obj3",48,399,80.861,"False","False","adult","1h",15.2360793617707,109.19190209269,"True"
"OA7","SeeSaw",7,0,"obj1",19,494,88.456,"False","False","adult","1h",10.0190392297116,204.024071586853,"False"
"OA7","SeeSaw",8,0,"obj3",336,419,98.793,"False","False","adult","1h",0,309,"True"
"OA7","SeeSaw",9,0,"obj3",306,436,104.386,"False","False","adult","1h",258.861109580792,155.691826776853,"True"
"OA7","TableCreative",0,14,"obj1",433,354,4.986,"True","False","adult","1h",0,239,"False"
"OA7","TableCreative",1,14,"obj1",392,165,11.489,"True","False","adult","1h",0,50,"False"
"OA7","TableCreative",10,14,"obj1",232,189,91.162,"True","False","adult","1h",67.3871413243933,15.6140937215058,"True"
"OA7","TableCreative",11,14,"obj1",365,58,97.888,"True","False","adult","1h",0,47,"True"
"OA7","TableCreative",12,14,"obj1",295,54,102.175,"True","True","adult","1h",0,51,"False"
"OA7","TableCreative",2,14,"obj3",229,83,18.992,"True","False","adult","1h",0,22,"False"
"OA7","TableCreative",3,14,"obj3",242,83,31.605,"True","False","adult","1h",0,22,"False"
"OA7","TableCreative",4,14,"obj3",211,81,42.021,"True","False","adult","1h",9,21,"True"
"OA7","TableCreative",5,14,"obj2",339,44,48.276,"True","False","adult","1h",0,61,"True"
"OA7","TableCreative",6,14,"obj1",257,56,61.889,"True","False","adult","1h",17,0,"True"
"OA7","TableCreative",7,14,"obj3",213,82,70.922,"True","False","adult","1h",0,23,"True"
"OA7","TableCreative",8,14,"obj3",304,77,79.213,"True","False","adult","1h",0,28,"False"
"OA7","TableCreative",9,14,"obj2",435,162,86.516,"True","False","adult","1h",0,47,"False"
"OA7","Trap",0,11,"obj2",107,382,5.269,"True","False","adult","1h",0,97,"False"
"OA7","Trap",1,11,"obj2",51,408,10.861,"True","False","adult","1h",1,123,"False"
"OA7","Trap",2,11,"obj2",83,324,16.092,"True","True","adult","1h",0,39,"False"
"OA7","Unbox",0,4,"obj1",471,275,10.289,"True","False","adult","1h",0,140,"False"
"OA7","Unbox",1,4,"obj1",505,522,19.998,"True","True","adult","1h",0,387,"False"
"OC1","Balance",0,5,"obj2",276,375,21.923,"False","False","kids","1h",49.859673337374,44.9554431730422,"False"
"OC1","Balance",1,5,"obj3",232,370,40.813,"False","False","kids","1h",12.1714590014195,35.7984088277043,"False"
"OC1","Balance",10,5,"obj2",92,361,187.209,"False","False","kids","1h",88,61,"False"
"OC1","Balance",11,5,"obj2",79,333,200.468,"False","False","kids","1h",101,33,"False"
"OC1","Balance",12,5,"obj3",115,366,217.453,"False","False","kids","1h",65,66,"False"
"OC1","Balance",2,5,"obj1",284,358,61.701,"False","False","kids","1h",0,58,"True"
"OC1","Balance",3,5,"obj1",127,159,75.748,"False","False","kids","1h",53,131,"False"
"OC1","Balance",4,5,"obj1",151,348,106.232,"False","False","kids","1h",50.2576399764671,21.9877174897044,"True"
"OC1","Balance",5,5,"obj1",213,380,122.243,"False","False","kids","1h",1.50027754651043,45.0083263953127,"False"
"OC1","Balance",6,5,"obj1",273,349,135.383,"False","False","kids","1h",0,49,"True"
"OC1","Balance",7,5,"obj1",171,386,146.776,"False","False","kids","1h",35.6794970566216,53.5192455849323,"True"
"OC1","Balance",8,5,"obj1",76,364,159.813,"False","False","kids","1h",104,64,"True"
"OC1","Balance",9,5,"obj2",92,358,176.519,"False","False","kids","1h",88,58,"False"
"OC1","BalanceUnder",0,11,"obj3",38,224,27.501,"True","False","kids","1h",15.16378105023,62.3399887620566,"False"
"OC1","BalanceUnder",1,11,"obj3",258,280,42.252,"True","False","kids","1h",0,50,"True"
"OC1","BalanceUnder",2,11,"obj3",260,270,59.491,"True","True","kids","1h",0,40,"False"
"OC1","Basic",0,6,"obj3",59,287,16.085,"True","True","kids","1h",33.5774207194852,58.9652266293398,"False"
"OC1","Bridge",0,8,"obj2",572,453,14.882,"False","False","kids","1h",7.13754747933547,0.973301929000286,"False"
"OC1","Bridge",1,8,"obj1",492,432,35.734,"False","False","kids","1h",43.6740379478315,13.5540117769132,"False"
"OC1","Bridge",2,8,"obj1",43,337,67.542,"False","False","kids","1h",79,217,"True"
"OC1","Bridge",3,8,"obj1",334,486,81.728,"False","False","kids","1h",201.204091142518,33.5340151904197,"True"
"OC1","Bridge",4,8,"obj1",490,367,114.252,"False","False","kids","1h",51.2122950537185,70.8436748243106,"False"
"OC1","Catapult",0,7,"obj2",202,215,13.058,"False","False","kids","1h",1.70879275705514,88.0028269883402,"False"
"OC1","Catapult",1,7,"obj1",177,159,25.467,"False","False","kids","1h",12,27,"False"
"OC1","Catapult",2,7,"obj2",198,192,44.785,"False","False","kids","1h",1.62511713259696,65.0046853038782,"False"
"OC1","Catapult",3,7,"obj2",141,222,52.213,"False","False","kids","1h",9,90,"False"
"OC1","Catapult",4,7,"obj3",147,178,64.029,"False","False","kids","1h",3,46,"False"
"OC1","Catapult",5,7,"obj1",180,167,71.673,"False","False","kids","1h",15,35,"False"
"OC1","FallAlt",0,14,"obj1",423,530,18.538,"False","False","kids","1h",114.537142424617,167.615330377488,"False"
"OC1","FallAlt",1,14,"obj1",296,259,34.213,"False","False","kids","1h",0,41,"True"
"OC1","FallAlt",2,14,"obj1",355,236,59.727,"False","False","kids","1h",0,64,"False"
"OC1","FallAlt",3,14,"obj1",244,256,82.017,"False","False","kids","1h",0,44,"False"
"OC1","FallAlt",4,14,"obj1",346,256,101.857,"False","False","kids","1h",0,44,"False"
"OC1","FallAlt",5,14,"obj1",247,373,126.657,"False","False","kids","1h",39.2398248335588,17.0286032296576,"True"
"OC1","Falling_A",0,15,"obj2",255,398,16.046,"False","False","kids","1h",0,98,"False"
"OC1","Falling_A",1,15,"obj2",367,384,34.414,"False","False","kids","1h",0,84,"False"
"OC1","Falling_A",2,15,"obj1",296,373,58.252,"False","False","kids","1h",0,73,"False"
"OC1","Falling_A",3,15,"obj3",378,362,89.614,"False","False","kids","1h",0,62,"False"
"OC1","Falling_A",4,15,"obj3",392,415,114.019,"False","False","kids","1h",13,115,"False"
"OC1","Gap",0,10,"obj2",335,172,14.182,"True","False","kids","1h",0,58,"False"
"OC1","Gap",1,10,"obj3",296,290,36.788,"True","False","kids","1h",14,40,"False"
"OC1","Gap",2,10,"obj1",198,395,56.955,"True","False","kids","1h",84.9192437458964,47.658759245146,"True"
"OC1","Gap",3,10,"obj1",351,188,80.872,"True","True","kids","1h",0,42,"True"
"OC1","GoalMove",0,1,"obj2",49,494,18.836,"False","False","kids","1h",6.91117752901352,49.1461513174295,"False"
"OC1","GoalMove",1,1,"obj2",43,482,38.316,"False","False","kids","1h",2.13605197354995,37.0249008748659,"False"
"OC1","GoalMove",2,1,"obj2",251,544,48.188,"False","False","kids","1h",197.802988308612,106.869860981904,"False"
"OC1","GoalMove",3,1,"obj3",40,499,60.513,"False","False","kids","1h",0,54,"False"
"OC1","GoalMove",4,1,"obj1",41,529,84.145,"False","False","kids","1h",0.84849257746955,84.0007651694855,"False"
"OC1","GoalMove",5,1,"obj2",41,381,130.61,"False","False","kids","1h",0.693941280062212,34.0031227230483,"False"
"OC1","GoalMove",6,1,"obj2",35,296,158.914,"False","False","kids","1h",4.44068773510162,119.010431300723,"False"
"OC1","GoalMove",7,1,"obj3",45,349,173.715,"False","False","kids","1h",4.07583312031855,66.0284965491605,"False"
"OC1","GoalMove",8,1,"obj3",33,307,191.106,"False","False","kids","1h",6.14772053453232,108.024232249639,"False"
"OC1","GoalMove",9,1,"obj1",42,359,207.924,"False","False","kids","1h",1.57763232847382,56.0059476608207,"False"
"OC1","Remove",0,4,"obj3",31,530,19.783,"False","False","kids","1h",0.800039988003999,40.0019994001999,"False"
"OC1","Remove",1,4,"obj3",45,526,40.091,"False","False","kids","1h",11.8997940016908,36.4927016051852,"False"
"OC1","Remove",2,4,"obj1",56,525,66.387,"False","False","kids","1h",20.9972240212537,36.3413492675545,"False"
"OC1","Remove",3,4,"obj2",50,506,104.869,"False","False","kids","1h",13.9028923915031,18.073760108954,"False"
"OC1","Remove",4,4,"obj1",38,524,131.339,"False","False","kids","1h",6.21114561800017,34.1613008990009,"False"
"OC1","Remove",5,4,"obj1",109,369,155.193,"False","False","kids","1h",73.2015127423708,102.852758410167,"False"
"OC1","Remove",6,4,"obj2",44,519,174.903,"False","False","kids","1h",10.6213524639323,29.5880532923829,"False"
"OC1","SeeSaw",0,3,"obj3",61,355,15.234,"False","False","kids","1h",24.147393097986,66.2105939783486,"False"
"OC1","SeeSaw",1,3,"obj2",19,335,54.986,"False","False","kids","1h",7.66283392614184,45.2803822908381,"False"
"OC1","SeeSaw",2,3,"obj1",32,370,84.457,"False","False","kids","1h",1.600079976008,80.0039988003999,"False"
"OC1","TableCreative",0,2,"obj3",262,225,32.448,"False","False","kids","1h",98.5358505869554,48.388140913237,"False"
"OC1","TableCreative",1,2,"obj3",94,221,48.042,"False","False","kids","1h",44.9098642778182,40.9000549672987,"False"
"OC1","TableCreative",2,2,"obj3",88,218,68.544,"False","False","kids","1h",50.1391443857913,38.8174021051287,"False"
"OC1","Trap",0,9,"obj2",287,486,14.993,"True","False","kids","1h",0,201,"False"
"OC1","Trap",1,9,"obj2",553,474,38.721,"True","False","kids","1h",13.6415373359614,59.3808095800671,"True"
"OC1","Trap",2,9,"obj2",122,382,51.448,"True","False","kids","1h",0,97,"True"
"OC1","Trap",3,9,"obj2",56,379,63.187,"True","True","kids","1h",0,94,"False"
"OC1","Unbox",0,13,"obj2",544,40,15.934,"True","False","kids","1h",4,87,"False"
"OC1","Unbox",1,13,"obj3",521,154,33.624,"True","False","kids","1h",0,19,"False"
"OC1","Unbox",2,13,"obj1",510,169,47.609,"True","False","kids","1h",0,34,"False"
"OC1","Unbox",3,13,"obj3",370,169,67.03,"True","False","kids","1h",0,34,"False"
"OC1","Unbox",4,13,"obj1",510,200,102.016,"True","True","kids","1h",0,65,"False"
"OC13","Balance",0,13,"obj2",281,382,8.441,"False","False","kids","1h",55.0672789185902,51.7298680750393,"False"
"OC13","Balance",1,13,"obj2",424,385,14.332,"False","False","kids","1h",0,85,"True"
"OC13","Balance",10,13,"obj2",189,249,115.675,"False","False","kids","1h",0,41,"False"
"OC13","Balance",2,13,"obj2",196,146,22.247,"False","False","kids","1h",0,144,"False"
"OC13","Balance",3,13,"obj1",185,55,33.794,"False","False","kids","1h",0,235,"False"
"OC13","Balance",4,13,"obj1",169,91,44.429,"False","False","kids","1h",11,199,"False"
"OC13","Balance",5,13,"obj1",181,79,51.114,"False","False","kids","1h",0,211,"False"
"OC13","Balance",6,13,"obj2",182,123,64.05,"False","False","kids","1h",0,167,"False"
"OC13","Balance",7,13,"obj2",181,79,78.493,"False","False","kids","1h",0,211,"False"
"OC13","Balance",8,13,"obj2",148,147,93.347,"False","False","kids","1h",32,143,"False"
"OC13","Balance",9,13,"obj2",189,118,104.993,"False","False","kids","1h",0,172,"False"
"OC13","BalanceUnder",0,14,"obj3",260,277,9.95,"True","True","kids","1h",0,47,"False"
"OC13","Basic",0,5,"obj2",69,258,9.956,"True","False","kids","1h",22.2279763693597,30.8323543187892,"False"
"OC13","Bridge",0,10,"obj1",304,54,8.166,"True","True","kids","1h",0,56,"False"
"OC13","Catapult",0,8,"obj1",173,166,9.886,"True","False","kids","1h",8,34,"False"
"OC13","Catapult",1,8,"obj2",400,287,21.285,"True","False","kids","1h",0,190,"True"
"OC13","Catapult",2,8,"obj2",424,521,28.56,"True","False","kids","1h",0,424,"False"
"OC13","Catapult",3,8,"obj2",424,350,38.713,"True","True","kids","1h",0,253,"False"
"OC13","FallAlt",0,1,"obj2",334,227,11.748,"True","False","kids","1h",0,73,"False"
"OC13","FallAlt",1,1,"obj2",322,229,22.651,"True","True","kids","1h",0,71,"False"
"OC13","Falling_A",0,7,"obj3",213,411,8.685,"True","False","kids","1h",8,111,"False"
"OC13","Falling_A",1,7,"obj2",274,355,29.72,"True","False","kids","1h",0,55,"False"
"OC13","Falling_A",2,7,"obj1",349,363,38.074,"True","False","kids","1h",0,63,"False"
"OC13","Falling_A",3,7,"obj3",302,75,47.165,"True","False","kids","1h",0,121,"False"
"OC13","Falling_A",4,7,"obj2",306,78,57.63,"True","True","kids","1h",0,118,"False"
"OC13","Gap",0,15,"obj2",340,154,5.64,"True","False","kids","1h",0,76,"False"
"OC13","Gap",1,15,"obj1",353,153,12.043,"True","True","kids","1h",0,77,"False"
"OC13","GoalMove",0,4,"obj2",305,101,17.403,"False","False","kids","1h",11,11,"False"
"OC13","GoalMove",1,4,"obj1",460,82,27.072,"False","False","kids","1h",36,0,"False"
"OC13","GoalMove",10,4,"obj1",356,166,119.566,"False","False","kids","1h",0,76,"False"
"OC13","GoalMove",11,4,"obj1",361,257,125.532,"False","False","kids","1h",0,167,"True"
"OC13","GoalMove",2,4,"obj3",430,179,36.024,"False","False","kids","1h",6,89,"False"
"OC13","GoalMove",3,4,"obj3",30,347,45.033,"False","False","kids","1h",8.20574676132263,68.1076981189779,"True"
"OC13","GoalMove",4,4,"obj1",245,250,63.847,"False","False","kids","1h",71,160,"False"
"OC13","GoalMove",5,4,"obj2",418,138,76.474,"False","False","kids","1h",0,48,"True"
"OC13","GoalMove",6,4,"obj1",384,273,85.218,"False","False","kids","1h",0,183,"True"
"OC13","GoalMove",7,4,"obj1",332,235,91.116,"False","False","kids","1h",0,145,"False"
"OC13","GoalMove",8,4,"obj3",329,203,99.948,"False","False","kids","1h",0,113,"True"
"OC13","GoalMove",9,4,"obj3",340,149,110.802,"False","False","kids","1h",0,59,"False"
"OC13","Remove",0,6,"obj3",333,322,9.302,"True","True","kids","1h",24,0,"False"
"OC13","SeeSaw",0,2,"obj1",365,46,17.023,"False","False","kids","1h",0,44,"False"
"OC13","SeeSaw",1,2,"obj1",158,411,22.564,"False","False","kids","1h",114.557002297372,126.191697843199,"True"
"OC13","SeeSaw",2,2,"obj1",285,46,31.984,"False","False","kids","1h",0,44,"True"
"OC13","SeeSaw",3,2,"obj3",430,311,41.063,"False","False","kids","1h",10,201,"False"
"OC13","SeeSaw",4,2,"obj3",304,59,55.537,"False","False","kids","1h",0,31,"False"
"OC13","SeeSaw",5,2,"obj2",245,49,68.56,"False","False","kids","1h",0,41,"False"
"OC13","SeeSaw",6,2,"obj1",280,46,89.873,"False","False","kids","1h",0,44,"False"
"OC13","SeeSaw",7,2,"obj1",321,45,115.514,"False","False","kids","1h",0,45,"False"
"OC13","SeeSaw",8,2,"obj1",294,46,130.246,"False","False","kids","1h",0,44,"False"
"OC13","TableCreative",0,11,"obj1",422,57,9.938,"True","False","kids","1h",0,48,"False"
"OC13","TableCreative",1,11,"obj3",393,34,18.825,"True","False","kids","1h",0,71,"False"
"OC13","TableCreative",2,11,"obj2",288,174,27.004,"True","False","kids","1h",0,59,"False"
"OC13","TableCreative",3,11,"obj2",417,182,36.459,"True","False","kids","1h",0,67,"False"
"OC13","TableCreative",4,11,"obj2",201,187,41.506,"True","False","kids","1h",36.7697505292423,12.2565835097474,"True"
"OC13","TableCreative",5,11,"obj1",252,58,54.31,"True","False","kids","1h",12,0,"True"
"OC13","TableCreative",6,11,"obj1",253,57,66.886,"True","False","kids","1h",13,0,"False"
"OC13","TableCreative",7,11,"obj1",313,171,72.365,"True","False","kids","1h",0,56,"True"
"OC13","TableCreative",8,11,"obj1",262,57,82.773,"True","False","kids","1h",22,0,"True"
"OC13","TableCreative",9,11,"obj1",273,59,99.484,"True","False","kids","1h",33,0,"False"
"OC13","Trap",0,9,"obj3",121,393,14.877,"True","False","kids","1h",0,108,"False"
"OC13","Trap",1,9,"obj2",100,415,29.171,"True","False","kids","1h",0,130,"False"
"OC13","Trap",2,9,"obj2",90,529,38.577,"True","True","kids","1h",0,244,"False"
"OC13","Unbox",0,12,"obj1",542,169,8.78,"True","True","kids","1h",2,34,"False"
"OC14","Balance",0,6,"obj1",456,333.666666507721,24.61,"False","False","kids","1h",0,33.666666507721,"False"
"OC14","Balance",1,6,"obj1",189,40.666666507721,41.608,"False","False","kids","1h",0,249.333333492279,"False"
"OC14","Balance",2,6,"obj2",181,40.666666507721,63.567,"False","False","kids","1h",0,249.333333492279,"False"
"OC14","Balance",3,6,"obj1",183,44.3333330154419,93.399,"False","False","kids","1h",0,245.666666984558,"False"
"OC14","Balance",4,6,"obj2",251,225.333333015442,111.908,"False","False","kids","1h",0,64.666666984558,"False"
"OC14","Balance",5,6,"obj2",204,181.333333015442,124.556,"False","False","kids","1h",0,108.666666984558,"False"
"OC14","Balance",6,6,"obj3",224,178,156.297,"False","False","kids","1h",0,112,"False"
"OC14","BalanceUnder",0,13,"obj3",324,259,35.084,"True","False","kids","1h",0,29,"False"
"OC14","BalanceUnder",1,13,"obj1",168,418,54.459,"True","False","kids","1h",0,153,"True"
"OC14","BalanceUnder",2,13,"obj1",259,298,76.707,"True","False","kids","1h",0,68,"True"
"OC14","BalanceUnder",3,13,"obj3",468,244,96.5,"True","False","kids","1h",118,14,"False"
"OC14","BalanceUnder",4,13,"obj3",319,192,108.031,"True","False","kids","1h",0,28,"False"
"OC14","BalanceUnder",5,13,"obj3",180,384,119.839,"True","False","kids","1h",0,119,"True"
"OC14","BalanceUnder",6,13,"obj3",247,267,131.568,"True","False","kids","1h",0,37,"True"
"OC14","BalanceUnder",7,13,"obj3",291,257,140.375,"True","True","kids","1h",0,27,"False"
"OC14","Basic",0,11,"obj3",43,249.333333969116,42.023,"True","False","kids","1h",44.1508853444637,26.5938086239232,"False"
"OC14","Basic",1,11,"obj1",74,304.333333969116,53.184,"True","False","kids","1h",21.8082552303788,74.9309287607366,"False"
"OC14","Basic",2,11,"obj2",74,326,76.431,"True","True","kids","1h",22.5790789802714,96.3952987234665,"False"
"OC14","Bridge",0,4,"obj3",311,75,65.463,"True","False","kids","1h",0,35,"False"
"OC14","Bridge",1,4,"obj1",301,61.6666641235352,105.505,"True","True","kids","1h",0,48.3333358764648,"False"
"OC14","Catapult",0,14,"obj3",428,109,41.997,"False","False","kids","1h",3,12,"False"
"OC14","Catapult",1,14,"obj1",194,216,71.535,"False","False","kids","1h",29,84,"True"
"OC14","Catapult",2,14,"obj1",177,161,80.457,"False","False","kids","1h",12,29,"False"
"OC14","Catapult",3,14,"obj2",382,264,104.58,"False","False","kids","1h",0,167,"True"
"OC14","Catapult",4,14,"obj2",418,235,114.675,"False","False","kids","1h",0,138,"False"
"OC14","Catapult",5,14,"obj3",414,364,126.903,"False","False","kids","1h",0,267,"False"
"OC14","Catapult",6,14,"obj1",407,382,138.431,"False","False","kids","1h",0,285,"False"
"OC14","Catapult",7,14,"obj2",429,237,164.981,"False","False","kids","1h",4,140,"False"
"OC14","Catapult",8,14,"obj2",463,63,182.142,"False","False","kids","1h",38,19,"False"
